"hotel_name","hotel_url","source","source_reduced","uri","postalcode","streetaddress","addresscountry","addresslocality","frequent_part_hotel_name","infrequent_part_hotel_name"
"Red Roof Mt Vernon","<http://www.touristlink.com/united-states/vernon/cat/hotels.html>","<http://www.touristlink.com/united-states/fort-washington-national-park/cat/hotels.html>","www.touristlink.com","touristlink.com_1089","62864","I57 I64 At Exit 95","United States","Vernon","","vernon red roof mt"
"Holiday Inn Expstes Clearfield","<http://www.touristlink.com/united-states/clearfield/cat/hotels.html>","<http://www.touristlink.com/united-states/memorial-weekend-craft-show/cat/hotels.html>","www.touristlink.com","touristlink.com_109","16830","14424 Clearfield Shawville Hwy","United States","Clearfield","inn holiday","clearfield expstes"
"Quality Inn Mount Vernon","<http://www.touristlink.com/united-states/alexandria/cat/hotels.html>","<http://www.touristlink.com/united-states/fort-washington-national-park/cat/hotels.html>","www.touristlink.com","touristlink.com_1090","22306","7212 Richmond Hwy","United States","Alexandria","inn","vernon mount quality"
"Hampton Ste National Harbor","<http://www.touristlink.com/united-states/camp-springs/cat/hotels.html>","<http://www.touristlink.com/united-states/fort-washington-national-park/cat/hotels.html>","www.touristlink.com","touristlink.com_1091","20745","250 Waterfront St","United States","Oxon Hill","hampton","ste national harbor"
"The Emperor Happy Valley Hotel","<http://www.touristlink.com/hong-kong-china/cat/hotels.html>","<http://www.touristlink.com/hong-kong-china/hong-kong-cemetery/cat/hotels.html>","www.touristlink.com","touristlink.com_1092","371 36@sv","No 1 Wang Tak Street","Hong Kong (China)","Hong Kong","hotel","happy emperor valley"
"Cosmo Hotel","<http://www.touristlink.com/hong-kong-china/wanchai/cat/hotels.html>","<http://www.touristlink.com/hong-kong-china/hong-kong-cemetery/cat/hotels.html>","www.touristlink.com","touristlink.com_1093","371 36@sv","375 To 377 Queen Road East","Hong Kong (China)","Wanchai","hotel","cosmo"
"Intercontinental Mzaar Lebanon","<http://www.touristlink.com/lebanon/kfardebian/cat/hotels.html>","<http://www.touristlink.com/lebanon/cat/hotels.html>","www.touristlink.com","touristlink.com_1094","30 REYFOUN","Ouyoun El Simane","Lebanon","Kfardebian","intercontinental","mzaar lebanon"
"Hollywood Inn","<http://www.touristlink.com/lebanon/jounieh/cat/hotels.html>","<http://www.touristlink.com/lebanon/cat/hotels.html>","www.touristlink.com","touristlink.com_1095","00000","Near 800m Casino Du Liban","Lebanon","Jounieh","inn","hollywood"
"Grand Hotel Kadri","<http://www.touristlink.com/lebanon/zahle/cat/hotels.html>","<http://www.touristlink.com/lebanon/cat/hotels.html>","www.touristlink.com","touristlink.com_1096","00000","Zahle","Lebanon","Zahle","hotel grand","kadri"
"Arora Hotel Gatwick Crawley","<http://www.touristlink.com/england/reigate/cat/hotels.html>","<http://www.touristlink.com/england/edmonton-county-school/cat/hotels.html>","www.touristlink.com","touristlink.com_1097","RH10 6LW","Arora International","England","Crawley England","hotel","crawley gatwick arora"
"Ramada Tunbridge Wells","<http://www.touristlink.com/england/ticehurst/cat/hotels.html>","<http://www.touristlink.com/england/edmonton-county-school/cat/hotels.html>","www.touristlink.com","touristlink.com_1098","TN2 4QL","Tonbridge Road Pembury","England","Tunbridge Wells England","","wells tunbridge ramada"
"Bedford Swan Hotel","<http://www.touristlink.com/england/bedford/cat/hotels.html>","<http://www.touristlink.com/england/edmonton-county-school/cat/hotels.html>","www.touristlink.com","touristlink.com_1099","MK40 1RW","The Embankment","England","Bedford England","hotel","swan bedford"
"Hotel Holiday Inn","<http://www.touristlink.com/india/patnitop/cat/hotels.html>","<http://www.touristlink.com/india/udhampur/cat/accommodations.html>","www.touristlink.com","touristlink.com_11","72745","Padora Enclave","India","Patnitop","hotel inn holiday",""
"Holiday Inn Select La Mirada","<http://www.touristlink.com/united-states/los-angeles/cat/hotels.html>","<http://www.touristlink.com/united-states/brea-creek/cat/hotels.html>","www.touristlink.com","touristlink.com_110","90638","14299 Firestone Blvd","United States","Mirada","inn la holiday","mirada select"
"Ashdown Park Hotel","<http://www.touristlink.com/england/haywards-heath/cat/hotels.html>","<http://www.touristlink.com/england/edmonton-county-school/cat/hotels.html>","www.touristlink.com","touristlink.com_1100","RH 18 5JR","Wych Cross Forest Row East Su","England","East Sussex England","hotel park","ashdown"
"The Sarvari, Kullu HPTDC","<http://www.touristlink.com/india/kullu/cat/hotels.html>","<http://www.touristlink.com/india/kullu-valley/cat/hotels.html>","www.touristlink.com","touristlink.com_1101","175101","The Sarvari, Kullu (H.P.)","India","Kullu","","kullu hptdc sarvari"
"The Castle-Naggar HPTDC","<http://www.touristlink.com/india/naggar/cat/hotels.html>","<http://www.touristlink.com/india/kullu-valley/cat/hotels.html>","www.touristlink.com","touristlink.com_1102","248316","Naggar, Distt. Kullu (H.P.)","India","Naggar","","naggar hptdc castle"
"Parvati Kuteer","<http://www.touristlink.com/india/kasol/cat/hotels.html>","<http://www.touristlink.com/india/kullu-valley/cat/hotels.html>","www.touristlink.com","touristlink.com_1103","175105","Manikaran Road","India","Kasol","","parvati kuteer"
"Kridha Residency","<http://www.touristlink.com/india/vrindavan/cat/hotels.html>","<http://www.touristlink.com/india/hakim-fazlur-rahman-museum-on-arts-culturea-and-orientalism/cat/hotels.html>","www.touristlink.com","touristlink.com_1104","281121","Bhaktivedanta Swami Marg, Raman Reti, Near AXIS Bank","India","Vrindavan","","residency kridha"
"Sheetal Regency","<http://www.touristlink.com/india/mathura/cat/hotels.html>","<http://www.touristlink.com/india/hakim-fazlur-rahman-museum-on-arts-culturea-and-orientalism/cat/hotels.html>","www.touristlink.com","touristlink.com_1105","281001","4/349, Deeg Gate, Masani Road","India","Mathura","","sheetal regency"
"Country Inn","<http://www.touristlink.com/india/kosi/cat/hotels.html>","<http://www.touristlink.com/india/hakim-fazlur-rahman-museum-on-arts-culturea-and-orientalism/cat/hotels.html>","www.touristlink.com","touristlink.com_1106","281403","99 K.M. Stone, Kosi Kalan, Mathura Road","India","Kosi","inn","country"
"Blonde Bear Bed And Breakfast","<http://www.touristlink.com/united-states/kenai/cat/hotels.html>","<http://www.touristlink.com/united-states/ak-twin-lakes/cat/hotels.html>","www.touristlink.com","touristlink.com_1107","99611","47004 Emery Street","United States","Kenai","","breakfast blonde bed bear"
"Aspen Hotel Soldotna","<http://www.touristlink.com/united-states/soldotna/cat/hotels.html>","<http://www.touristlink.com/united-states/ak-twin-lakes/cat/hotels.html>","www.touristlink.com","touristlink.com_1108","99669","326 Binkley Circle","United States","Soldotna","hotel","aspen soldotna"
"Ocean Spa Hotel","<http://www.touristlink.com/mexico/cancun/cat/hotels.html>","<http://www.touristlink.com/mexico/cancun/cat/resorts.html?page=20&limit=10>","www.touristlink.com","touristlink.com_1109","77500","Blvd Kukulcan Km 3 5 Zona Hote","Mexico","Cancun","hotel spa","ocean"
"Holiday Inn Buena Prk Cnf Center","<http://www.touristlink.com/united-states/buena-park/cat/hotels.html>","<http://www.touristlink.com/united-states/brea-creek/cat/hotels.html>","www.touristlink.com","touristlink.com_111","90620","7000 Beach Blvd","United States","Buena Park","inn center holiday","buena cnf prk"
"Hyatt Regency Cancun","<http://www.touristlink.com/mexico/cat/hotels.html>","<http://www.touristlink.com/mexico/cancun/cat/resorts.html?page=20&limit=10>","www.touristlink.com","touristlink.com_1110","77500","Boulevard Kukulkan Km 85","Mexico","Cancun Roo","","hyatt cancun regency"
"Pam Thermal Otel","<http://www.touristlink.com/turkey/pam-thermal-otel/overview.html>","<http://www.touristlink.com/turkey/pam-thermal-otel/overview.html>","www.touristlink.com","touristlink.com_1111","12946@es","Karahayit Kasabasi","Turkey","Denizli","","otel thermal pam"
"Hotel Rocce Sarde","<http://www.touristlink.com/italy/cilento-and-vallo-di-diano-national-park/cat/hotels.html>","<http://www.touristlink.com/italy/castelnuovo-cilento/cat/tourist_essentials.html>","www.touristlink.com","touristlink.com_1112","07020","Via Alle Fonti Loc Milmeggiu","Italy","San Pantaleo","hotel","rocce sarde"
"Hotel Palanga Spa","<http://www.touristlink.com/lithuania/hotel-palanga-spa/overview.html>","<http://www.touristlink.com/lithuania/hotel-palanga-spa/overview.html>","www.touristlink.com","touristlink.com_1113","00135","Birutes Avenue 60","Lithuania","Palanga","hotel spa","palanga"
"Bhakti Kutir","<http://www.touristlink.com/india/palolem/cat/hotels.html>","<http://www.touristlink.com/india/pousada-beach-sea-front-restaurant/cat/hotels.html>","www.touristlink.com","touristlink.com_1114","403702","Bhaktikutir, 296, Colomb, Canacona","India","Palolem","","kutir bhakti"
"Hotel Bhadra","<http://www.touristlink.com/india/karwar/cat/hotels.html>","<http://www.touristlink.com/india/pousada-beach-sea-front-restaurant/cat/hotels.html>","www.touristlink.com","touristlink.com_1115","581303","Nh- 17, Near kali Bridge Kali Bridge, Kodibag","India","Karwar","hotel","bhadra"
"Staufen Club Hotel","<http://www.touristlink.com/argentina/cordoba-province/cat/hotels.html>","<http://www.touristlink.com/argentina/cordoba-cathedral/cat/hotels.html>","www.touristlink.com","touristlink.com_1116","5172","Piazzola 19","Argentina","La Falda","hotel","staufen club"
"The Andiron Seaside Inn Ca","<http://www.touristlink.com/united-states/mendocino/cat/hotels.html>","<http://www.touristlink.com/united-states/point-arena/cat/accommodations.html>","www.touristlink.com","touristlink.com_1117","95460","6051 Highway One","United States","Mendocino","inn","ca andiron seaside"
"Surf Inn","<http://www.touristlink.com/united-states/gualala/cat/hotels.html>","<http://www.touristlink.com/united-states/point-arena/cat/accommodations.html>","www.touristlink.com","touristlink.com_1118","95445","39170 South Highway 1, P.O. Box 695","United States","Gualala","inn","surf"
"The Wharf Masters Inn","<http://www.touristlink.com/united-states/point-arena/cat/hotels.html>","<http://www.touristlink.com/united-states/point-arena/cat/accommodations.html>","www.touristlink.com","touristlink.com_1119","95468","785 Port Road Mendocino","United States","Point Arena","inn","wharf masters"
"Port Augusta Big4 Holiday Park","<http://www.touristlink.com/australia/port-augusta/cat/hotels.html>","<http://www.touristlink.com/australia/wilpena-pound/cat/hotels.html>","www.touristlink.com","touristlink.com_112","5700","Cnr Eyre Hwy and Stokes Terrace","Australia","Port Augusta","park holiday","port augusta"
"Super 8 Motel Fort Bragg","<http://www.touristlink.com/united-states/fort-bragg/cat/hotels.html>","<http://www.touristlink.com/united-states/point-arena/cat/accommodations.html>","www.touristlink.com","touristlink.com_1120","95437","888 South Main St.","United States","Fort Bragg","motel super","fort bragg"
"Hotel Saket Plaza","<http://www.touristlink.com/india/mahabaleshwar/cat/hotels.html>","<http://www.touristlink.com/india/castle-rock-point-mahabaleshwar/cat/hotels.html>","www.touristlink.com","touristlink.com_1121","412806","Old Band Road","India","Mahabaleshwar","hotel plaza","saket"
"Royal Palm Hotel Galapagos","<http://www.touristlink.com/ecuador/cat/hotels.html>","<http://www.touristlink.com/ecuador/cat/resorts.html>","www.touristlink.com","touristlink.com_1122","1011 LZ@zh-cn","Km 18 Via Baltra Isla Santa","Ecuador","Isla Santa Cruz","hotel","galapagos royal palm"
"Hotel Oro Verde Manta","<http://www.touristlink.com/ecuador/tosagua/cat/hotels.html>","<http://www.touristlink.com/ecuador/cat/resorts.html>","www.touristlink.com","touristlink.com_1123","1305135","Calle Malecon Av 23","Ecuador","Manta City","hotel","verde manta oro"
"Hotel Oro Verde Cuenca","<http://www.touristlink.com/ecuador/cuenca/cat/hotels.html>","<http://www.touristlink.com/ecuador/cat/resorts.html>","www.touristlink.com","touristlink.com_1124","","Avenue Ordonez Lazo S N","Ecuador","Cuenca","hotel","verde cuenca oro"
"Oro Verde Machala","<http://www.touristlink.com/ecuador/machala/cat/hotels.html>","<http://www.touristlink.com/ecuador/cat/resorts.html>","www.touristlink.com","touristlink.com_1125","","Circunvalacion Norte Y Calle","Ecuador","Machala","","verde machala oro"
"Puertolago Country Inn","<http://www.touristlink.com/ecuador/otavalo/cat/hotels.html>","<http://www.touristlink.com/ecuador/cat/resorts.html>","www.touristlink.com","touristlink.com_1126","0000","Panamericana Highway","Ecuador","Otavalo","inn","country puertolago"
"Mercure Port Douglas Treetops","<http://www.touristlink.com/australia/port-douglas/cat/hotels.html>","<http://www.touristlink.com/australia/queensland/cat/hotels.html>","www.touristlink.com","touristlink.com_1127","4877","316 Port Douglas Road","Australia","Port Douglas","","douglas port treetops mercure"
"Jupiters Hotel And Casino Go","<http://www.touristlink.com/australia/gold-coast/cat/hotels.html>","<http://www.touristlink.com/australia/queensland/cat/hotels.html>","www.touristlink.com","touristlink.com_1128","4218","Broadbeach","Australia","Gold Coast","hotel","jupiters casino go"
"Aston Marina Hotel","<http://www.touristlink.com/indonesia/aston-marina-hotel/overview.html>","<http://www.touristlink.com/indonesia/aston-marina-hotel/overview.html>","www.touristlink.com","touristlink.com_1129","14430","Jl Lodan Raya 2a","Indonesia","Jakarta","hotel","marina aston"
"Holiday Inn Exp Pretoria Sunny","<http://www.touristlink.com/south-africa/pretoria/cat/hotels.html>","<http://www.touristlink.com/south-africa/gold-reef-city/cat/hotels.html?page=10&limit=10>","www.touristlink.com","touristlink.com_113","0132","Mears Jeppe St And Trevenna St","South Africa","Pretoria","inn holiday","pretoria sunny exp"
"Serene At Chiang Rai","<http://www.touristlink.com/thailand/chiang-saen/cat/hotels.html>","<http://www.touristlink.com/thailand/northern-thailand/cat/hotels.html>","www.touristlink.com","touristlink.com_1130","57150","569 Moo 1, Golden Triangle, Tambol Wiang","Thailand","Chiang Saen","","serene chiang rai"
"Bulun Buri, Pai","<http://www.touristlink.com/thailand/mae-hong-son/cat/hotels.html>","<http://www.touristlink.com/thailand/northern-thailand/cat/hotels.html>","www.touristlink.com","touristlink.com_1131","58130","55 Moo 1, T. Wiangnua, A. Pai","Thailand","Mae Hong Son","","bulun buri pai"
"Thepnakorn Hotel Phitsanulok","<http://www.touristlink.com/thailand/phitsanulok/cat/hotels.html>","<http://www.touristlink.com/thailand/northern-thailand/cat/hotels.html>","www.touristlink.com","touristlink.com_1132","65000","Sri Thamtripiduk Road, Muang District 43/1","Thailand","Phitsanulok","hotel","thepnakorn phitsanulok"
