"hotel_name","hotel_url","source","source_reduced","uri","postalcode","streetaddress","addresscountry","addresslocality","frequent_part_hotel_name","infrequent_part_hotel_name"
"Hotel Pension Residenz","<https://www.booking.com/hotel/at/residenz.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/vienna/gayguide/lifeball.html>","www.nighttours.com","www.nighttours.com_428","","Ebendorferstra\u00DFe 10","at","","hotel pension","residenz"
"Austria Trend Hotel Rathauspark Wien","<https://www.booking.com/hotel/at/rathauspark.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/vienna/gayguide/lifeball.html>","www.nighttours.com","www.nighttours.com_429","","Rathausstra\u00DFe 17","at","","hotel","rathauspark austria wien trend"
"NH Collection Amsterdam Grand Hotel Krasnapolsky","<https://www.booking.com/hotel/nl/nhghkrasnapolsky.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/amsterdam/gayguide/museum-n8.html>","www.nighttours.com","www.nighttours.com_43","1012 JS","Dam 9","nl","Amsterdam","hotel grand","nh krasnapolsky collection amsterdam"
"Grand Millennium Al Wahda Abu Dhabi","<https://www.booking.com/hotel/ae/grand-millennium-al-wahda-abu-dhabi.html?aid=303905&label=home>","<http://www.nighttours.com/abu-dhabi/>","www.nighttours.com","www.nighttours.com_430","","Hazza Bin Zayed Street (Defence Street)","ae","Abu Dhabi","grand","abu millennium dhabi wahda al"
"Corniche Hotel Abu Dhabi","<https://www.booking.com/hotel/ae/millennium-abu-dhabi.html?aid=303905&label=home>","<http://www.nighttours.com/abu-dhabi/>","www.nighttours.com","www.nighttours.com_431","","Khalifa Bin Zayed Street","ae","Abu Dhabi","hotel","abu corniche dhabi"
"Ramada Downtown Abu Dhabi","<https://www.booking.com/hotel/ae/cristal-salam.html?aid=303905&label=home>","<http://www.nighttours.com/abu-dhabi/>","www.nighttours.com","www.nighttours.com_432","","Tourist Club Area","ae","Abu Dhabi","downtown","abu dhabi ramada"
"Cristal Hotel Abu Dhabi","<https://www.booking.com/hotel/ae/cristal.html?aid=303905&label=home>","<http://www.nighttours.com/abu-dhabi/>","www.nighttours.com","www.nighttours.com_433","","Zayed The First, Street # 7, Zone 1 (Elektra Street)","ae","Abu Dhabi","hotel","abu dhabi cristal"
"Provincetown Inn","<https://www.booking.com/hotel/us/provincetown-inn.html?aid=303905&label=home>","<http://www.nighttours.com/provincetown/>","www.nighttours.com","www.nighttours.com_434","02657","1 Commercial Street","us","Provincetown","inn","provincetown"
"Sandcastle Resort","<https://www.booking.com/hotel/us/sandcastle-resort.html?aid=303905&label=home>","<http://www.nighttours.com/provincetown/>","www.nighttours.com","www.nighttours.com_435","02657","929 Commercial Street","us","Provincetown","resort","sandcastle"
"Harbor Hotel Provincetown","<https://www.booking.com/hotel/us/harbor-provincetown.html?aid=303905&label=home>","<http://www.nighttours.com/provincetown/>","www.nighttours.com","www.nighttours.com_436","02657","698 Commercial Street","us","Provincetown","hotel","provincetown harbor"
"Surfside Hotel and Suites","<https://www.booking.com/hotel/us/surfside-and-suites.html?aid=303905&label=home>","<http://www.nighttours.com/provincetown/>","www.nighttours.com","www.nighttours.com_437","02657","543 Commercial Street","us","Provincetown","hotel suites","surfside"
"XII Apostel Albergo","<https://www.booking.com/hotel/de/xii-apostel-albergo.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/csd-open-air-dance-floor.html>","www.nighttours.com","www.nighttours.com_438","","Heumarkt 68 - 72","de","","","albergo xii apostel"
"City Apartments A.Z.","<https://www.booking.com/hotel/de/apartment-am-schokoladenmuseum-koeln.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/csd-open-air-dance-floor.html>","www.nighttours.com","www.nighttours.com_439","","Heumarkt ","de","","apartments city","z"
"Park Plaza Victoria Amsterdam","<https://www.booking.com/hotel/nl/victoria.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/amsterdam/gayguide/museum-n8.html>","www.nighttours.com","www.nighttours.com_44","1012 LG","Damrak 1 - 5","nl","Amsterdam","plaza park","victoria amsterdam"
"Domapartments Cologne City Heumarkt 46 + 65","<https://www.booking.com/hotel/de/domapartment-cologne-city-heumarkt.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/csd-open-air-dance-floor.html>","www.nighttours.com","www.nighttours.com_440","","Heumarkt 46/65 - (Rezeption Johannisstr. 43-45)","de","","city","cologne heumarkt domapartments"
"Hotel Monte Christo","<https://www.booking.com/hotel/de/monte-christo-itb.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/csd-open-air-dance-floor.html>","www.nighttours.com","www.nighttours.com_441","","Gro\u00DFe Sandkaul 24-26","de","","hotel","christo monte"
"Eurostars Budapest Center","<https://www.booking.com/hotel/hu/eurostars-budapest-center.html?aid=303905&label=hotels>","<http://www.nighttours.com/budapest/gayguide/>","www.nighttours.com","www.nighttours.com_442","1053","Kossuth Lajos U. 7-9","hu","Budapest","center","eurostars budapest"
"Magic Blue Boutique Hotel","<https://www.booking.com/hotel/mx/magic-blue-boutique-playa-del-carmen-quintana-roo.html?aid=303905&label=home>","<http://www.nighttours.com/playa-del-carmen/>","www.nighttours.com","www.nighttours.com_443","77710","10th Avenue, between 10th and 12th Street","mx","Playa del Carmen","hotel boutique","magic blue"
"Reina Roja Hotel - Adults Only","<https://www.booking.com/hotel/mx/reina-roja.html?aid=303905&label=home>","<http://www.nighttours.com/playa-del-carmen/>","www.nighttours.com","www.nighttours.com_444","77710","Calle 20, 298 Entre Avenida Cinco y Diez","mx","Playa del Carmen","hotel","adults roja reina"
"Casa Naaj Apartments","<https://www.booking.com/hotel/mx/casa-naaj.html?aid=303905&label=home>","<http://www.nighttours.com/playa-del-carmen/>","www.nighttours.com","www.nighttours.com_445","77710","Avenida 20 Norte y Calle 28 No 24","mx","Playa del Carmen","apartments","casa naaj"
"Hotel Nayra - Adults Only","<https://www.booking.com/hotel/es/bungalows-nayra-gay-only-men.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/grancanaria/gayguide/bunker.html>","www.nighttours.com","www.nighttours.com_446","","Calle Irlanda, 25","es","","hotel","adults nayra"
"Bishop Lei International House","<https://www.booking.com/hotel/hk/bishop-lei-international-house.html?aid=303905&label=home>","<http://www.nighttours.com/hongkong/>","www.nighttours.com","www.nighttours.com_447","","4 Robinson Road","hk","Hong Kong","house international","lei bishop"
"Conrad Hong Kong","<https://www.booking.com/hotel/hk/conrad-hong-kong.html?aid=303905&label=home>","<http://www.nighttours.com/hongkong/>","www.nighttours.com","www.nighttours.com_448","","Pacific Place, 88 Queensway, Admiralty","hk","Hong Kong","","conrad kong hong"
"Citadines Mercer Hong Kong","<https://www.booking.com/hotel/hk/the-mercer.html?aid=303905&label=home>","<http://www.nighttours.com/hongkong/>","www.nighttours.com","www.nighttours.com_449","","29 Jervois Street","hk","Hong Kong","","mercer kong hong citadines"
"Hotel Esther\u00E9a","<https://www.booking.com/hotel/nl/estherea.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/amsterdam/gayguide/museum-n8.html>","www.nighttours.com","www.nighttours.com_45","1012 WJ","Singel 303 - 309","nl","Amsterdam","hotel","esther"
"Hotel La Pace","<https://www.booking.com/hotel/it/lapacepisa.html?aid=303905&label=home>","<http://www.nighttours.com/pisa/>","www.nighttours.com","www.nighttours.com_450","56125","Viale Gramsci, Galleria B 14","it","Pisa","hotel la","pace"
"NH Pisa","<https://www.booking.com/hotel/it/cavalieripisa.html?aid=303905&label=home>","<http://www.nighttours.com/pisa/>","www.nighttours.com","www.nighttours.com_451","56125","Piazza Stazione 2","it","Pisa","","pisa nh"
"Grand Hotel Duomo","<https://www.booking.com/hotel/it/grandhotelduomopisa.html?aid=303905&label=home>","<http://www.nighttours.com/pisa/>","www.nighttours.com","www.nighttours.com_452","56126","Via Santa Maria 94","it","Pisa","hotel grand","duomo"
"Hotel Roma","<https://www.booking.com/hotel/it/roma-srl.html?aid=303905&label=home>","<http://www.nighttours.com/pisa/>","www.nighttours.com","www.nighttours.com_453","56126","Via Bonanno Pisano 111","it","Pisa","hotel","roma"
"The Flag Z\u00FCrich","<https://www.booking.com/hotel/ch/the-flag-za1-4rich.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/zurich/gayguide/flexx.html>","www.nighttours.com","www.nighttours.com_454","","Baslerstrasse 100","ch","","","z flag"
"Urban Loft by PINside","<https://www.booking.com/hotel/ch/urban-loft-by-pinside.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/zurich/gayguide/flexx.html>","www.nighttours.com","www.nighttours.com_455","","Badenerstrasse 595","ch","","","loft urban pinside"
"Placid Hotel Design & Lifestyle Zurich","<https://www.booking.com/hotel/ch/placid-zurich.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/zurich/gayguide/flexx.html>","www.nighttours.com","www.nighttours.com_456","","Buckhauserstrasse 34-36","ch","","hotel","placid zurich lifestyle design"
"HITrental Letzigrund - Apartment","<https://www.booking.com/hotel/ch/letzigrund-apartment.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/zurich/gayguide/flexx.html>","www.nighttours.com","www.nighttours.com_457","","Hohlstrasse 413","ch","","apartment","letzigrund hitrental"
"The Tawana Bangkok","<https://www.booking.com/hotel/th/tawana.html?aid=303905&label=hotels>","<http://www.nighttours.com/bangkok/gayguide/>","www.nighttours.com","www.nighttours.com_458","10500","80 Surawongse Road","th","Bangkok","","tawana bangkok"
"Stunning View of Athens","<https://www.booking.com/hotel/gr/stunning-view-of-athens.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/athens/gayguide/s-cape.html>","www.nighttours.com","www.nighttours.com_459","","Evmolpidon 11 3rd floor","gr","","","view athens stunning"
"Hampshire Hotel - Eden Amsterdam","<https://www.booking.com/hotel/nl/hampshire-hotel-eden-amsterdam.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/amsterdam/gayguide/museum-n8.html>","www.nighttours.com","www.nighttours.com_46","1017 AE","Amstel 144","nl","Amsterdam","hotel","eden amsterdam hampshire"
"Athens-Gazi Apartments","<https://www.booking.com/hotel/gr/athens-gazi-apartments.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/athens/gayguide/s-cape.html>","www.nighttours.com","www.nighttours.com_460","","19 Zagreos","gr","","apartments","gazi athens"
"Acropolis View Apartments by Kerameikos","<https://www.booking.com/hotel/gr/acropolis-view-apartments-by-kerameikos-athens.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/athens/gayguide/s-cape.html>","www.nighttours.com","www.nighttours.com_461","","Sofroniou 4A","gr","","apartments","view kerameikos acropolis"
"360 by Mc Queen","<https://www.booking.com/hotel/gr/360-by-mc-queen-athens.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/athens/gayguide/s-cape.html>","www.nighttours.com","www.nighttours.com_462","","15-17 Thessalonikis","gr","","","mc queen"
"Serviced City Penthouse","<https://www.booking.com/hotel/nl/serviced-city-penthouse.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/tilburg/gayguide/de-lollipop.html>","www.nighttours.com","www.nighttours.com_463","","IJzerstraat 27","nl","","city","penthouse serviced"
"Mercure Hotel Tilburg Centrum","<https://www.booking.com/hotel/nl/mercure-tilburg.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/tilburg/gayguide/de-lollipop.html>","www.nighttours.com","www.nighttours.com_464","","Heuvelpoort 300","nl","","hotel","tilburg mercure centrum"
"City Hotel Tilburg","<https://www.booking.com/hotel/nl/city-motel-tilburg.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/tilburg/gayguide/de-lollipop.html>","www.nighttours.com","www.nighttours.com_465","","Heuvelring 128","nl","","hotel city","tilburg"
"Herberg, Het Wapen van Tilburg","<https://www.booking.com/hotel/nl/herberg-het-wapen-van-tilburg.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/tilburg/gayguide/de-lollipop.html>","www.nighttours.com","www.nighttours.com_466","","Spoorlaan 362","nl","","","van herberg tilburg wapen het"
"The Gant","<https://www.booking.com/hotel/us/the-gant.html?aid=303905&label=hotels>","<http://www.nighttours.com/aspen/gayguide/>","www.nighttours.com","www.nighttours.com_467","81611","610 South West End Street","us","Aspen","","gant"
"CheapSleep Hostel Helsinki","<https://www.booking.com/hotel/fi/cheapsleep-helsinki.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/helsinki/gayguide/vogue.html>","www.nighttours.com","www.nighttours.com_468","","Sturenkatu 27","fi","","","cheapsleep hostel helsinki"
"Hotel Ava","<https://www.booking.com/hotel/fi/ava.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/helsinki/gayguide/vogue.html>","www.nighttours.com","www.nighttours.com_469","","Karstulantie 6","fi","","hotel","ava"
"Lloyd Hotel and Cultural Embassy","<https://www.booking.com/hotel/nl/lloydhotcultambass.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/bear-necessity.html>","www.nighttours.com","www.nighttours.com_47","","Oostelijke Handelskade 34","nl","","hotel","cultural embassy lloyd"
"Apartment Kallio Harjukatu","<https://www.booking.com/hotel/fi/apartment-kallio-harjukatu.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/helsinki/gayguide/vogue.html>","www.nighttours.com","www.nighttours.com_470","","Harjukatu 5 C32","fi","","apartment","kallio harjukatu"
"Studio Orchidea","<https://www.booking.com/hotel/fi/studio-orchidea.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/helsinki/gayguide/vogue.html>","www.nighttours.com","www.nighttours.com_471","","9 Vaasankatu","fi","","","studio orchidea"
"Aberlour Court by the Park, East Melbourne","<https://www.booking.com/hotel/au/aberlour-court-by-the-park-east-melbourne.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/melbourne/gayguide/wet-on-wellington.html>","www.nighttours.com","www.nighttours.com_472","","462 Victoria Parade","au","","park east","aberlour melbourne court"
"Baden Powell Hotel","<https://www.booking.com/hotel/au/baden-powell.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/melbourne/gayguide/wet-on-wellington.html>","www.nighttours.com","www.nighttours.com_473","","61-65 Victoria Parade","au","","hotel","powell baden"
"City East Motel","<https://www.booking.com/hotel/au/city-edge-motel.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/melbourne/gayguide/wet-on-wellington.html>","www.nighttours.com","www.nighttours.com_474","","181 Langridge St","au","","city motel east",""
"Reid - Beyond a Room Private Apartments","<https://www.booking.com/hotel/au/reid-beyond-a-room.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/melbourne/gayguide/wet-on-wellington.html>","www.nighttours.com","www.nighttours.com_475","","55 Napier Street","au","","apartments","beyond private reid room"
"Hampshire Hotel - Crown Eindhoven","<https://www.booking.com/hotel/nl/hampshire-hotel-crown-eindhoven.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/eindhoven/gayguide/carnaval.html>","www.nighttours.com","www.nighttours.com_476","5611 CC","Vestdijk 14-16","nl","Eindhoven","hotel","eindhoven crown hampshire"
"Boutique Hotel Lumiere","<https://www.booking.com/hotel/nl/lumiere.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/eindhoven/gayguide/carnaval.html>","www.nighttours.com","www.nighttours.com_477","5611 GS","Hooghuisstraat 31 A","nl","Eindhoven","hotel boutique","lumiere"
"B&B Auberge Nassau","<https://www.booking.com/hotel/nl/auberge-nassau.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/eindhoven/gayguide/carnaval.html>","www.nighttours.com","www.nighttours.com_478","5611 HE","Wilhelminaplein 14","nl","Eindhoven","b","auberge nassau"
"Vagabond Inn Palm Springs","<https://www.booking.com/hotel/us/palm-springs.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/palmsprings/gayguide/greater-palm-springs-pride.html>","www.nighttours.com","www.nighttours.com_479","92264","1699 South Palm Canyon Drive","us","Palm Springs","inn","springs palm vagabond"
"Luxury Canal Apartment","<https://www.booking.com/hotel/nl/luxury-canal-apartment.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/bear-necessity.html>","www.nighttours.com","www.nighttours.com_48","","Seranggracht","nl","","apartment","canal luxury"
"Ivy Palm Resort and Spa","<https://www.booking.com/hotel/us/ramada-palm-springs.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/palmsprings/gayguide/greater-palm-springs-pride.html>","www.nighttours.com","www.nighttours.com_480","92262","2000 North Palm Canyon Drive","us","Palm Springs","resort spa","ivy palm"
"Santiago Resort - A Gay Men's Swimsuit Optional Resort","<https://www.booking.com/hotel/us/santiago-resort-a-gay-men-39-s-clothing-optional-resort.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/palmsprings/gayguide/greater-palm-springs-pride.html>","www.nighttours.com","www.nighttours.com_481","92264","650 East San Lorenzo Road","us","Palm Springs","resort","gay men santiago optional swimsuit"
"Vista Grande Resort - A Gay Men's Resort","<https://www.booking.com/hotel/us/vista-grande-resort-a-gay-men-s-resort.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/palmsprings/gayguide/greater-palm-springs-pride.html>","www.nighttours.com","www.nighttours.com_482","92264","574 S. Warm Sands Drive","us","Palm Springs","resort","gay men vista grande"
"Lakeview Signature Inn - Calgary","<https://www.booking.com/hotel/ca/lakeview-signature-inn.html?aid=303905&label=home>","<http://www.nighttours.com/calgary/>","www.nighttours.com","www.nighttours.com_483","T1Y 7J9","2622 39th Avenue Northeast","ca","Calgary","inn","calgary signature lakeview"
"Ramada Hotel Downtown Calgary","<https://www.booking.com/hotel/ca/ramada-downtown-calgary.html?aid=303905&label=home>","<http://www.nighttours.com/calgary/>","www.nighttours.com","www.nighttours.com_484","T2P 1H2","708 8th Avenue Southwest","ca","Calgary","hotel downtown","calgary ramada"
"Hotel Arts","<https://www.booking.com/hotel/ca/arts-calgary.html?aid=303905&label=home>","<http://www.nighttours.com/calgary/>","www.nighttours.com","www.nighttours.com_485","T2R 0G8","119 - 12th Avenue Southwest","ca","Calgary","hotel","arts"
"Delta Hotels by Marriott Calgary Downtown","<https://www.booking.com/hotel/ca/delta-bow-valley.html?aid=303905&label=home>","<http://www.nighttours.com/calgary/>","www.nighttours.com","www.nighttours.com_486","T2G 0C6","209 4th Avenue Southeast","ca","Calgary","downtown","delta hotels marriott calgary"
"Meriton Suites Adelaide Street","<https://www.booking.com/hotel/au/meriton-serviced-apartments-adelaide-street.html?aid=303905&label=home>","<http://www.nighttours.com/brisbane/>","www.nighttours.com","www.nighttours.com_487","4000","485 Adelaide Street","au","Brisbane","suites","meriton adelaide street"
"ibis Brisbane","<https://www.booking.com/hotel/au/ibis-brisbane.html?aid=303905&label=home>","<http://www.nighttours.com/brisbane/>","www.nighttours.com","www.nighttours.com_488","4000","27-35 Turbot Street","au","Brisbane","","ibis brisbane"
"Riverside Hotel South Bank","<https://www.booking.com/hotel/au/riverside-south-bank.html?aid=303905&label=home>","<http://www.nighttours.com/brisbane/>","www.nighttours.com","www.nighttours.com_489","4101","20 Montague Rd, South Bank","au","Brisbane","hotel south","bank riverside"
"Hampton by Hilton Amsterdam Centre East","<https://www.booking.com/hotel/nl/hampton-by-hilton-amsterdam-centre-east.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/bear-necessity.html>","www.nighttours.com","www.nighttours.com_49","","Panama Laan 188-196","nl","","centre hilton east hampton","amsterdam"
"Mantra on Mary","<https://www.booking.com/hotel/au/m-on-mary-apartment.html?aid=303905&label=home>","<http://www.nighttours.com/brisbane/>","www.nighttours.com","www.nighttours.com_490","4000","70 Mary Street","au","Brisbane","","mary mantra"
"Galerias Hotel","<https://www.booking.com/hotel/ar/galerias.html?aid=303905&label=home>","<http://www.nighttours.com/buenosaires/>","www.nighttours.com","www.nighttours.com_491","C1049AAM","Tucuman 651","ar","Buenos Aires","hotel","galerias"
"Moreno Hotel Buenos Aires by Tay Hotels","<https://www.booking.com/hotel/ar/moreno-buenos-aires.html?aid=303905&label=home>","<http://www.nighttours.com/buenosaires/>","www.nighttours.com","www.nighttours.com_492","C1091AAH","Moreno 376","ar","Buenos Aires","hotel","aires hotels moreno buenos tay"
"Concord Callao by Temporary Apartments","<https://www.booking.com/hotel/ar/concord-callao.html?aid=303905&label=home>","<http://www.nighttours.com/buenosaires/>","www.nighttours.com","www.nighttours.com_493","1023","Av. Callao, 1234","ar","Buenos Aires","apartments","concord temporary callao"
"Art Suites","<https://www.booking.com/hotel/ar/art-suites.html?aid=303905&label=home>","<http://www.nighttours.com/buenosaires/>","www.nighttours.com","www.nighttours.com_494","C1115AAM","Azcu\u00E9naga 1465","ar","Buenos Aires","suites","art"
"Orpheu Apartments With Soul","<https://www.booking.com/hotel/pt/orpheu-apartments-with-soul.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/lisbon/gayguide/construction.html>","www.nighttours.com","www.nighttours.com_495","","Rua De S\u00E3o Mar\u00E7al 104","pt","","apartments","soul orpheu"
"Portas Do Principe","<https://www.booking.com/hotel/pt/portas-do-principe-lisboa2.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/lisbon/gayguide/construction.html>","www.nighttours.com","www.nighttours.com_496","","Rua Cec\u00EDlio Sousa n\u00BA31","pt","","","principe portas"
"Molly Gibson Lodge","<https://www.booking.com/hotel/us/molly-gibson-lodge.html?aid=303905&label=home>","<http://www.nighttours.com/aspen/>","www.nighttours.com","www.nighttours.com_497","81611","101 West Main Street","us","Aspen","lodge","gibson molly"
"St Moritz Lodge and Condominiums","<https://www.booking.com/hotel/us/stmoritz.html?aid=303905&label=home>","<http://www.nighttours.com/aspen/>","www.nighttours.com","www.nighttours.com_498","81611","334 West Hyman Avenue","us","Aspen","st lodge","condominiums moritz"
"Hotel Jerome, An Auberge Resort","<https://www.booking.com/hotel/us/jerome-auberge-resort.html?aid=303905&label=home>","<http://www.nighttours.com/aspen/>","www.nighttours.com","www.nighttours.com_499","81611","330 East Main Street","us","Aspen","hotel resort","auberge jerome"
"Holiday Inn Belfast","<https://www.booking.com/hotel/gb/dayshotelbelfast.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/belfast/gayguide/belfast-gay-pride-festival.html>","www.nighttours.com","www.nighttours.com_5","BT12 5EE","40 Hope Street","uk","Belfast","inn holiday","belfast"
"Five Star B&B Amsterdam","<https://www.booking.com/hotel/nl/star.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/bear-necessity.html>","www.nighttours.com","www.nighttours.com_50","","Veembroederhof 49","nl","","b","five amsterdam star"
"Muzeum Apartman","<https://www.booking.com/hotel/hu/muzeum-apartman-budapest.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/budapest/gayguide/action.html>","www.nighttours.com","www.nighttours.com_500","","M\u00FAzeum k\u00F6r\u00FAt 31-33 6/47 ","hu","","","muzeum apartman"
"Central Apartment - Museum View","<https://www.booking.com/hotel/hu/apartment-at-national-museum.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/budapest/gayguide/action.html>","www.nighttours.com","www.nighttours.com_501","","M\u00FAzeum krt. 31-33.","hu","","apartment","central view museum"
"Ophelia Apartment","<https://www.booking.com/hotel/hu/riverside.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/budapest/gayguide/action.html>","www.nighttours.com","www.nighttours.com_502","","Magyar utca 27.","hu","","apartment","ophelia"
"Museum View Apartment","<https://www.booking.com/hotel/hu/museum-view-apartment.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/budapest/gayguide/action.html>","www.nighttours.com","www.nighttours.com_503","","M\u00FAzeum k\u00F6r\u00FAt 31-33.","hu","","apartment","view museum"
"Trendy Two Bedroom Apartment in the city!","<https://www.booking.com/hotel/nz/trendy-two-bedrooms-in-the-city.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/auckland/gayguide/get-it-on-bear-new-zealand.html>","www.nighttours.com","www.nighttours.com_504","","5 Howe street","nz","","apartment city","bedroom two trendy"
"Meridian Apartments","<https://www.booking.com/hotel/nz/meridian-apartments.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/auckland/gayguide/get-it-on-bear-new-zealand.html>","www.nighttours.com","www.nighttours.com_505","","11 Howe Street","nz","","apartments","meridian"
"Haka Lodge Auckland","<https://www.booking.com/hotel/nz/haka-lodge-auckland.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/auckland/gayguide/get-it-on-bear-new-zealand.html>","www.nighttours.com","www.nighttours.com_506","","373 Karangahape Road","nz","","lodge","auckland haka"
"Verandahs Backpackers Lodge","<https://www.booking.com/hotel/nz/verandahs-backpackers-lodge.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/auckland/gayguide/get-it-on-bear-new-zealand.html>","www.nighttours.com","www.nighttours.com_507","","6 Hopetoun St, Freemans Bay ","nz","","lodge","verandahs backpackers"
"Park Plaza Utrecht","<https://www.booking.com/hotel/nl/pputrecht.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/utrecht/gayguide/de-parade.html>","www.nighttours.com","www.nighttours.com_508","","Westplein 50","nl","","plaza park","utrecht"
"NH Utrecht","<https://www.booking.com/hotel/nl/nhutrecht.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/utrecht/gayguide/de-parade.html>","www.nighttours.com","www.nighttours.com_509","","Jaarbeursplein 24","nl","","","nh utrecht"
"NH Milano Touring","<https://www.booking.com/hotel/it/nh-milano-touring.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/milan/gayguide/gay-pride-milan.html>","www.nighttours.com","www.nighttours.com_51","20121","Via Tarchetti 2","it","Milan","","nh touring milano"
"Marco's Apartments","<https://www.booking.com/hotel/nl/marco-39-s-apartments.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/utrecht/gayguide/de-parade.html>","www.nighttours.com","www.nighttours.com_510","","Vredenburg 30 ","nl","","apartments","marco"
"Aan de werf en onder de Dom","<https://www.booking.com/hotel/nl/aan-de-werf-en-onder-de-dom.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/utrecht/gayguide/de-parade.html>","www.nighttours.com","www.nighttours.com_511","","Mariastraat 36","nl","","de","onder aan dom en werf"
"Nei Jiang Hotel","<https://www.booking.com/hotel/tw/nei-jiang-shang-lu.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/taipei/gayguide/g-paradise.html>","www.nighttours.com","www.nighttours.com_512","","No. 112, Xining South Road","tw","","hotel","nei jiang"
"Hotel Puri","<https://www.booking.com/hotel/tw/puri.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/taipei/gayguide/g-paradise.html>","www.nighttours.com","www.nighttours.com_513","","No. 6, Lane 27, Chengdu Road","tw","","hotel","puri"
"Mei Kuan Yuan Hotel","<https://www.booking.com/hotel/tw/mei-guan-yuan-lu-she.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/taipei/gayguide/g-paradise.html>","www.nighttours.com","www.nighttours.com_514","","No. 13, Lane 90, Xining South Road","tw","","hotel","yuan mei kuan"
"Orange Hotel - Ximen, Taipei","<https://www.booking.com/hotel/tw/forte-orange-ximen.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/taipei/gayguide/g-paradise.html>","www.nighttours.com","www.nighttours.com_515","","No. 166-2, Section 1, Zhonghua Road","tw","","hotel","ximen taipei orange"
"Meriton Suites Broadbeach","<https://www.booking.com/hotel/au/meriton-serviced-apartments-gold-coast.html?aid=303905&label=home>","<http://www.nighttours.com/goldcoast/>","www.nighttours.com","www.nighttours.com_516","4218","2669 Gold Coast Highway","au","Gold Coast","suites","broadbeach meriton"
